TRANSACTION_ID,YEAR,MONTH_NUMBER,MONTH_NAME,SEASON,REGION,STATE_PROVINCE,CATEGORY,SALES,UNITS
1247,2024,5,May,Spring,North,Gilgit-Baltistan,Electronics,158038.54,694
1248,2024,5,May,Spring,North,Gilgit-Baltistan,Clothing,124688.04,1846
1249,2024,5,May,Spring,North,Gilgit-Baltistan,Furniture,93491.54,266
1250,2024,5,May,Spring,North,Gilgit-Baltistan,Food & Beverages,109489.56,4667
1251,2024,5,May,Spring,North,Gilgit-Baltistan,Sports,85800.85,888
1252,2024,5,May,Spring,North,Gilgit-Baltistan,Toys,69978.0,1421
1253,2024,5,May,Spring,North,Gilgit-Baltistan,Books,52263.35,1541
1254,2024,5,May,Spring,South,Sindh,Electronics,117088.98,480
1255,2024,5,May,Spring,South,Sindh,Clothing,105878.13,1556
1256,2024,5,May,Spring,South,Sindh,Furniture,71613.88,205
1257,2024,5,May,Spring,South,Sindh,Food & Beverages,98524.08,3837
1258,2024,5,May,Spring,South,Sindh,Sports,76413.33,737
1259,2024,5,May,Spring,South,Sindh,Toys,50534.07,1066
1260,2024,5,May,Spring,South,Sindh,Books,50837.71,1595
1261,2024,5,May,Spring,South,Balochistan,Electronics,117319.13,484
1262,2024,5,May,Spring,South,Balochistan,Clothing,90997.65,1328
1263,2024,5,May,Spring,South,Balochistan,Furniture,72016.13,203
1264,2024,5,May,Spring,South,Balochistan,Food & Beverages,85281.15,3214
1265,2024,5,May,Spring,South,Balochistan,Sports,62645.37,667
1266,2024,5,May,Spring,South,Balochistan,Toys,56508.8,1147
1267,2024,5,May,Spring,South,Balochistan,Books,48462.92,1449
1268,2024,5,May,Spring,East,AJK,Electronics,92643.45,384
1269,2024,5,May,Spring,East,AJK,Clothing,67225.29,989
1270,2024,5,May,Spring,East,AJK,Furniture,63286.94,188
1271,2024,5,May,Spring,East,AJK,Food & Beverages,63244.69,2710
1272,2024,5,May,Spring,East,AJK,Sports,54109.81,487
1273,2024,5,May,Spring,East,AJK,Toys,55278.1,1039
1274,2024,5,May,Spring,East,AJK,Books,41079.74,1141
1275,2024,5,May,Spring,East,Punjab,Electronics,101573.92,378
1276,2024,5,May,Spring,East,Punjab,Clothing,87854.62,1342
1277,2024,5,May,Spring,East,Punjab,Furniture,61024.67,173
1278,2024,5,May,Spring,East,Punjab,Food & Beverages,68539.51,2962
1279,2024,5,May,Spring,East,Punjab,Sports,49553.14,485
1280,2024,5,May,Spring,East,Punjab,Toys,45764.32,951
1281,2024,5,May,Spring,East,Punjab,Books,35779.05,1106
1282,2024,5,May,Spring,West,Balochistan,Electronics,91679.85,330
1283,2024,5,May,Spring,West,Balochistan,Clothing,68639.06,1017
1284,2024,5,May,Spring,West,Balochistan,Furniture,47581.72,147
1285,2024,5,May,Spring,West,Balochistan,Food & Beverages,54032.53,2245
1286,2024,5,May,Spring,West,Balochistan,Sports,53617.7,588
1287,2024,5,May,Spring,West,Balochistan,Toys,42193.19,781
1288,2024,5,May,Spring,West,Balochistan,Books,30110.35,882
1289,2024,5,May,Spring,West,KPK,Electronics,92381.39,340
1290,2024,5,May,Spring,West,KPK,Clothing,65249.66,1123
1291,2024,5,May,Spring,West,KPK,Furniture,46196.63,146
1292,2024,5,May,Spring,West,KPK,Food & Beverages,68172.02,2526
1293,2024,5,May,Spring,West,KPK,Sports,56200.31,521
1294,2024,5,May,Spring,West,KPK,Toys,43595.39,786
1295,2024,5,May,Spring,West,KPK,Books,36115.41,1070
1296,2024,5,May,Spring,Central,Punjab,Electronics,115206.8,472
1297,2024,5,May,Spring,Central,Punjab,Clothing,77363.62,1215
1298,2024,5,May,Spring,Central,Punjab,Furniture,68426.85,220
1299,2024,5,May,Spring,Central,Punjab,Food & Beverages,69379.71,2553
1300,2024,5,May,Spring,Central,Punjab,Sports,65834.9,670
1301,2024,5,May,Spring,Central,Punjab,Toys,52121.32,1139
1302,2024,5,May,Spring,Central,Punjab,Books,40795.97,1135
1303,2024,5,May,Spring,Central,Sindh,Electronics,100773.75,369
1304,2024,5,May,Spring,Central,Sindh,Clothing,87784.04,1432
1305,2024,5,May,Spring,Central,Sindh,Furniture,66891.61,211
1306,2024,5,May,Spring,Central,Sindh,Food & Beverages,83725.71,3582
1307,2024,5,May,Spring,Central,Sindh,Sports,64108.32,615
1308,2024,5,May,Spring,Central,Sindh,Toys,54287.54,1087
1309,2024,5,May,Spring,Central,Sindh,Books,46412.05,1335
1310,2024,6,June,Summer,North,Punjab,Electronics,128396.14,554
1311,2024,6,June,Summer,North,Punjab,Clothing,134731.76,2153
1312,2024,6,June,Summer,North,Punjab,Furniture,78589.55,235
1313,2024,6,June,Summer,North,Punjab,Food & Beverages,111742.49,4494
1314,2024,6,June,Summer,North,Punjab,Sports,96015.1,1053
1315,2024,6,June,Summer,North,Punjab,Toys,83746.14,1551
1316,2024,6,June,Summer,North,Punjab,Books,65696.72,1997
1317,2024,6,June,Summer,North,KPK,Electronics,142216.24,589
1318,2024,6,June,Summer,North,KPK,Clothing,127904.64,2232
1319,2024,6,June,Summer,North,KPK,Furniture,96132.31,260
1320,2024,6,June,Summer,North,KPK,Food & Beverages,94579.83,3603
1321,2024,6,June,Summer,North,KPK,Sports,72386.4,660
1322,2024,6,June,Summer,North,KPK,Toys,80530.92,1612
1323,2024,6,June,Summer,North,KPK,Books,61566.5,1847
1324,2024,6,June,Summer,North,Gilgit-Baltistan,Electronics,144440.11,601
1325,2024,6,June,Summer,North,Gilgit-Baltistan,Clothing,103707.79,1671
1326,2024,6,June,Summer,North,Gilgit-Baltistan,Furniture,92015.67,263
1327,2024,6,June,Summer,North,Gilgit-Baltistan,Food & Beverages,102482.2,4108
1328,2024,6,June,Summer,North,Gilgit-Baltistan,Sports,76502.36,812
1329,2024,6,June,Summer,North,Gilgit-Baltistan,Toys,74908.95,1465
1330,2024,6,June,Summer,North,Gilgit-Baltistan,Books,61668.29,1973
1331,2024,6,June,Summer,South,Sindh,Electronics,132211.31,482
1332,2024,6,June,Summer,South,Sindh,Clothing,106299.35,1779
1333,2024,6,June,Summer,South,Sindh,Furniture,83060.48,227
1334,2024,6,June,Summer,South,Sindh,Food & Beverages,80544.44,3179
1335,2024,6,June,Summer,South,Sindh,Sports,70065.98,715
1336,2024,6,June,Summer,South,Sindh,Toys,59112.75,1239
1337,2024,6,June,Summer,South,Sindh,Books,53781.42,1490
1338,2024,6,June,Summer,South,Balochistan,Electronics,133221.22,554
1339,2024,6,June,Summer,South,Balochistan,Clothing,90202.71,1574
1340,2024,6,June,Summer,South,Balochistan,Furniture,75759.28,240
1341,2024,6,June,Summer,South,Balochistan,Food & Beverages,98050.48,3660
1342,2024,6,June,Summer,South,Balochistan,Sports,63106.91,666
1343,2024,6,June,Summer,South,Balochistan,Toys,58350.46,1257
1344,2024,6,June,Summer,South,Balochistan,Books,54244.48,1474
1345,2024,6,June,Summer,East,AJK,Electronics,112052.78,427
1346,2024,6,June,Summer,East,AJK,Clothing,71340.78,1189
1347,2024,6,June,Summer,East,AJK,Furniture,62975.6,172
1348,2024,6,June,Summer,East,AJK,Food & Beverages,74228.72,2886
1349,2024,6,June,Summer,East,AJK,Sports,58133.2,589
1350,2024,6,June,Summer,East,AJK,Toys,49263.71,937
1351,2024,6,June,Summer,East,AJK,Books,36150.97,1100
1352,2024,6,June,Summer,East,Punjab,Electronics,109457.12,414
1353,2024,6,June,Summer,East,Punjab,Clothing,82297.3,1196
1354,2024,6,June,Summer,East,Punjab,Furniture,68262.56,194
1355,2024,6,June,Summer,East,Punjab,Food & Beverages,74602.67,2914
1356,2024,6,June,Summer,East,Punjab,Sports,52036.78,565
1357,2024,6,June,Summer,East,Punjab,Toys,56801.7,1148
1358,2024,6,June,Summer,East,Punjab,Books,46136.52,1450
1359,2024,6,June,Summer,West,Balochistan,Electronics,88993.94,343
1360,2024,6,June,Summer,West,Balochistan,Clothing,71127.02,1188
1361,2024,6,June,Summer,West,Balochistan,Furniture,50964.97,139
1362,2024,6,June,Summer,West,Balochistan,Food & Beverages,64328.02,2574
1363,2024,6,June,Summer,West,Balochistan,Sports,57911.69,541
1364,2024,6,June,Summer,West,Balochistan,Toys,49763.34,1091
1365,2024,6,June,Summer,West,Balochistan,Books,41449.45,1136
1366,2024,6,June,Summer,West,KPK,Electronics,90244.98,345
1367,2024,6,June,Summer,West,KPK,Clothing,80508.0,1243
1368,2024,6,June,Summer,West,KPK,Furniture,55591.55,150
1369,2024,6,June,Summer,West,KPK,Food & Beverages,60874.27,2466
1370,2024,6,June,Summer,West,KPK,Sports,48639.81,498
1371,2024,6,June,Summer,West,KPK,Toys,45106.52,918
1372,2024,6,June,Summer,West,KPK,Books,36407.34,1151
1373,2024,6,June,Summer,Central,Punjab,Electronics,103583.45,447
1374,2024,6,June,Summer,Central,Punjab,Clothing,98326.79,1493
1375,2024,6,June,Summer,Central,Punjab,Furniture,58270.87,171
1376,2024,6,June,Summer,Central,Punjab,Food & Beverages,76903.58,2981
1377,2024,6,June,Summer,Central,Punjab,Sports,71180.94,765
1378,2024,6,June,Summer,Central,Punjab,Toys,64711.93,1165
1379,2024,6,June,Summer,Central,Punjab,Books,47751.92,1532
1380,2024,6,June,Summer,Central,Sindh,Electronics,121770.75,448
1381,2024,6,June,Summer,Central,Sindh,Clothing,92015.72,1395
1382,2024,6,June,Summer,Central,Sindh,Furniture,68236.43,186
1383,2024,6,June,Summer,Central,Sindh,Food & Beverages,96063.74,4005
1384,2024,6,June,Summer,Central,Sindh,Sports,56712.86,614
1385,2024,6,June,Summer,Central,Sindh,Toys,63793.62,1280
1386,2024,6,June,Summer,Central,Sindh,Books,48347.59,1413
1387,2024,7,July,Summer,North,Punjab,Electronics,178209.16,653
1388,2024,7,July,Summer,North,Punjab,Clothing,109658.4,1625
1389,2024,7,July,Summer,North,Punjab,Furniture,102584.56,281
1390,2024,7,July,Summer,North,Punjab,Food & Beverages,116727.61,4608
1391,2024,7,July,Summer,North,Punjab,Sports,100711.07,954
1392,2024,7,July,Summer,North,Punjab,Toys,72407.19,1394
1393,2024,7,July,Summer,North,Punjab,Books,68031.29,2122
1394,2024,7,July,Summer,North,KPK,Electronics,167014.51,643
1395,2024,7,July,Summer,North,KPK,Clothing,116262.03,1701
1396,2024,7,July,Summer,North,KPK,Furniture,85252.17,270
1397,2024,7,July,Summer,North,KPK,Food & Beverages,117307.18,4368
1398,2024,7,July,Summer,North,KPK,Sports,79499.22,789
1399,2024,7,July,Summer,North,KPK,Toys,75812.39,1527
1400,2024,7,July,Summer,North,KPK,Books,71097.96,2008
1401,2024,7,July,Summer,North,Gilgit-Baltistan,Electronics,147028.8,560
1402,2024,7,July,Summer,North,Gilgit-Baltistan,Clothing,110569.56,1647
1403,2024,7,July,Summer,North,Gilgit-Baltistan,Furniture,98824.42,315
1404,2024,7,July,Summer,North,Gilgit-Baltistan,Food & Beverages,121156.85,4400
1405,2024,7,July,Summer,North,Gilgit-Baltistan,Sports,97308.72,939
1406,2024,7,July,Summer,North,Gilgit-Baltistan,Toys,68434.38,1299
1407,2024,7,July,Summer,North,Gilgit-Baltistan,Books,59699.5,1795
1408,2024,7,July,Summer,South,Sindh,Electronics,139016.46,529
1409,2024,7,July,Summer,South,Sindh,Clothing,121144.64,1756
1410,2024,7,July,Summer,South,Sindh,Furniture,76928.36,228
1411,2024,7,July,Summer,South,Sindh,Food & Beverages,104004.2,3952
1412,2024,7,July,Summer,South,Sindh,Sports,73948.25,784
1413,2024,7,July,Summer,South,Sindh,Toys,58867.9,1062
1414,2024,7,July,Summer,South,Sindh,Books,58033.1,1909
1415,2024,7,July,Summer,South,Balochistan,Electronics,117376.32,499
1416,2024,7,July,Summer,South,Balochistan,Clothing,101552.56,1667
1417,2024,7,July,Summer,South,Balochistan,Furniture,82637.72,251
1418,2024,7,July,Summer,South,Balochistan,Food & Beverages,89796.15,3816
1419,2024,7,July,Summer,South,Balochistan,Sports,64069.2,584
1420,2024,7,July,Summer,South,Balochistan,Toys,73969.42,1462
1421,2024,7,July,Summer,South,Balochistan,Books,46920.06,1521
1422,2024,7,July,Summer,East,AJK,Electronics,118671.14,458
1423,2024,7,July,Summer,East,AJK,Clothing,74546.69,1183
1424,2024,7,July,Summer,East,AJK,Furniture,58345.71,177
1425,2024,7,July,Summer,East,AJK,Food & Beverages,86843.25,3400
1426,2024,7,July,Summer,East,AJK,Sports,52561.29,544
1427,2024,7,July,Summer,East,AJK,Toys,48699.48,918
1428,2024,7,July,Summer,East,AJK,Books,39145.48,1122
1429,2024,7,July,Summer,East,Punjab,Electronics,120422.93,436
1430,2024,7,July,Summer,East,Punjab,Clothing,89489.06,1359
1431,2024,7,July,Summer,East,Punjab,Furniture,60816.84,179
1432,2024,7,July,Summer,East,Punjab,Food & Beverages,80404.36,2933
1433,2024,7,July,Summer,East,Punjab,Sports,57156.69,530
1434,2024,7,July,Summer,East,Punjab,Toys,49131.22,1058
1435,2024,7,July,Summer,East,Punjab,Books,43534.55,1340
1436,2024,7,July,Summer,West,Balochistan,Electronics,104702.44,443
1437,2024,7,July,Summer,West,Balochistan,Clothing,88075.86,1488
1438,2024,7,July,Summer,West,Balochistan,Furniture,55165.46,166
1439,2024,7,July,Summer,West,Balochistan,Food & Beverages,70076.43,3034
1440,2024,7,July,Summer,West,Balochistan,Sports,54439.06,532
1441,2024,7,July,Summer,West,Balochistan,Toys,43389.35,836
1442,2024,7,July,Summer,West,Balochistan,Books,35163.11,1138
1443,2024,7,July,Summer,West,KPK,Electronics,104021.9,379
1444,2024,7,July,Summer,West,KPK,Clothing,88124.88,1418
1445,2024,7,July,Summer,West,KPK,Furniture,62211.03,205
1446,2024,7,July,Summer,West,KPK,Food & Beverages,80410.45,2959
1447,2024,7,July,Summer,West,KPK,Sports,56960.03,543
1448,2024,7,July,Summer,West,KPK,Toys,52554.51,1138
1449,2024,7,July,Summer,West,KPK,Books,33284.07,1097
1450,2024,7,July,Summer,Central,Punjab,Electronics,109898.82,470
1451,2024,7,July,Summer,Central,Punjab,Clothing,104564.85,1624
1452,2024,7,July,Summer,Central,Punjab,Furniture,79327.2,254
1453,2024,7,July,Summer,Central,Punjab,Food & Beverages,79449.05,3236
1454,2024,7,July,Summer,Central,Punjab,Sports,74246.69,771
1455,2024,7,July,Summer,Central,Punjab,Toys,67451.64,1221
1456,2024,7,July,Summer,Central,Punjab,Books,50888.08,1663
1457,2024,7,July,Summer,Central,Sindh,Electronics,122289.83,495
1458,2024,7,July,Summer,Central,Sindh,Clothing,87021.13,1528
1459,2024,7,July,Summer,Central,Sindh,Furniture,80243.13,240
1460,2024,7,July,Summer,Central,Sindh,Food & Beverages,82959.0,3312
1461,2024,7,July,Summer,Central,Sindh,Sports,59641.25,564
1462,2024,7,July,Summer,Central,Sindh,Toys,54938.56,1104
1463,2024,7,July,Summer,Central,Sindh,Books,40809.84,1326
1464,2024,8,August,Summer,North,Punjab,Electronics,149129.96,552
1465,2024,8,August,Summer,North,Punjab,Clothing,139568.25,2420
1466,2024,8,August,Summer,North,Punjab,Furniture,108430.87,313
1467,2024,8,August,Summer,North,Punjab,Food & Beverages,102891.65,4186
1468,2024,8,August,Summer,North,Punjab,Sports,104438.02,1101
1469,2024,8,August,Summer,North,Punjab,Toys,90413.04,1938
1470,2024,8,August,Summer,North,Punjab,Books,74572.74,2180
1471,2024,8,August,Summer,North,KPK,Electronics,185516.11,726
1472,2024,8,August,Summer,North,KPK,Clothing,115355.78,1772
1473,2024,8,August,Summer,North,KPK,Furniture,87561.14,244
1474,2024,8,August,Summer,North,KPK,Food & Beverages,136289.12,5769
1475,2024,8,August,Summer,North,KPK,Sports,105647.6,1087
1476,2024,8,August,Summer,North,KPK,Toys,73895.16,1616
1477,2024,8,August,Summer,North,KPK,Books,69324.62,2258
1478,2024,8,August,Summer,North,Gilgit-Baltistan,Electronics,177902.78,672
1479,2024,8,August,Summer,North,Gilgit-Baltistan,Clothing,134536.81,2012
1480,2024,8,August,Summer,North,Gilgit-Baltistan,Furniture,92584.38,288
1481,2024,8,August,Summer,North,Gilgit-Baltistan,Food & Beverages,106691.13,4462
1482,2024,8,August,Summer,North,Gilgit-Baltistan,Sports,105316.95,1147
1483,2024,8,August,Summer,North,Gilgit-Baltistan,Toys,79236.65,1741
1484,2024,8,August,Summer,North,Gilgit-Baltistan,Books,74663.66,2030
1485,2024,8,August,Summer,South,Sindh,Electronics,142857.32,619
1486,2024,8,August,Summer,South,Sindh,Clothing,126431.97,1909
1487,2024,8,August,Summer,South,Sindh,Furniture,84795.35,276
1488,2024,8,August,Summer,South,Sindh,Food & Beverages,90682.5,3805
1489,2024,8,August,Summer,South,Sindh,Sports,72366.66,793
1490,2024,8,August,Summer,South,Sindh,Toys,62395.38,1344
1491,2024,8,August,Summer,South,Sindh,Books,48599.69,1518
1492,2024,8,August,Summer,South,Balochistan,Electronics,144383.89,622
1493,2024,8,August,Summer,South,Balochistan,Clothing,109104.7,1663
1494,2024,8,August,Summer,South,Balochistan,Furniture,76911.55,210
1495,2024,8,August,Summer,South,Balochistan,Food & Beverages,94220.01,3473
1496,2024,8,August,Summer,South,Balochistan,Sports,66789.19,652
1497,2024,8,August,Summer,South,Balochistan,Toys,74135.43,1621
1498,2024,8,August,Summer,South,Balochistan,Books,61835.87,1852
1499,2024,8,August,Summer,East,AJK,Electronics,109273.8,441
1500,2024,8,August,Summer,East,AJK,Clothing,79872.48,1272
1501,2024,8,August,Summer,East,AJK,Furniture,75471.0,233
1502,2024,8,August,Summer,East,AJK,Food & Beverages,87829.28,3276
1503,2024,8,August,Summer,East,AJK,Sports,56041.97,599
1504,2024,8,August,Summer,East,AJK,Toys,53211.4,1025
1505,2024,8,August,Summer,East,AJK,Books,51506.22,1413
1506,2024,8,August,Summer,East,Punjab,Electronics,102176.98,398
1507,2024,8,August,Summer,East,Punjab,Clothing,97033.71,1567
1508,2024,8,August,Summer,East,Punjab,Furniture,76166.51,209
1509,2024,8,August,Summer,East,Punjab,Food & Beverages,85505.87,3497
1510,2024,8,August,Summer,East,Punjab,Sports,63927.2,579
1511,2024,8,August,Summer,East,Punjab,Toys,64225.94,1198
1512,2024,8,August,Summer,East,Punjab,Books,50663.76,1415
1513,2024,8,August,Summer,West,Balochistan,Electronics,88742.04,334
1514,2024,8,August,Summer,West,Balochistan,Clothing,73140.1,1216
1515,2024,8,August,Summer,West,Balochistan,Furniture,64508.66,202
1516,2024,8,August,Summer,West,Balochistan,Food & Beverages,68714.51,2628
1517,2024,8,August,Summer,West,Balochistan,Sports,52622.63,478
1518,2024,8,August,Summer,West,Balochistan,Toys,51485.16,1099
1519,2024,8,August,Summer,West,Balochistan,Books,36129.82,1053
1520,2024,8,August,Summer,West,KPK,Electronics,98610.8,378
1521,2024,8,August,Summer,West,KPK,Clothing,84559.59,1380
1522,2024,8,August,Summer,West,KPK,Furniture,55030.9,149
1523,2024,8,August,Summer,West,KPK,Food & Beverages,66620.37,2553
1524,2024,8,August,Summer,West,KPK,Sports,49956.06,533
1525,2024,8,August,Summer,West,KPK,Toys,47502.3,930
1526,2024,8,August,Summer,West,KPK,Books,40188.12,1244
1527,2024,8,August,Summer,Central,Punjab,Electronics,110544.97,446
1528,2024,8,August,Summer,Central,Punjab,Clothing,91270.81,1572
1529,2024,8,August,Summer,Central,Punjab,Furniture,72638.03,215
1530,2024,8,August,Summer,Central,Punjab,Food & Beverages,85838.56,3409
1531,2024,8,August,Summer,Central,Punjab,Sports,65536.11,625
1532,2024,8,August,Summer,Central,Punjab,Toys,54714.98,1149
1533,2024,8,August,Summer,Central,Punjab,Books,52932.12,1456
1534,2024,8,August,Summer,Central,Sindh,Electronics,120095.31,484
1535,2024,8,August,Summer,Central,Sindh,Clothing,115034.14,1873
1536,2024,8,August,Summer,Central,Sindh,Furniture,76815.69,246
1537,2024,8,August,Summer,Central,Sindh,Food & Beverages,101226.19,3983
1538,2024,8,August,Summer,Central,Sindh,Sports,72160.72,774
1539,2024,8,August,Summer,Central,Sindh,Toys,62524.18,1345
1540,2024,8,August,Summer,Central,Sindh,Books,50041.09,1374
1541,2024,9,September,Autumn,North,Punjab,Electronics,166107.47,692
1542,2024,9,September,Autumn,North,Punjab,Clothing,118634.75,2050
1543,2024,9,September,Autumn,North,Punjab,Furniture,96934.81,301
1544,2024,9,September,Autumn,North,Punjab,Food & Beverages,112601.38,4162
1545,2024,9,September,Autumn,North,Punjab,Sports,90459.61,845
1546,2024,9,September,Autumn,North,Punjab,Toys,84867.5,1857
1547,2024,9,September,Autumn,North,Punjab,Books,64765.67,1797
1548,2024,9,September,Autumn,North,KPK,Electronics,144793.25,635
1549,2024,9,September,Autumn,North,KPK,Clothing,116262.07,2045
1550,2024,9,September,Autumn,North,KPK,Furniture,92313.89,295
1551,2024,9,September,Autumn,North,KPK,Food & Beverages,100786.13,4362
1552,2024,9,September,Autumn,North,KPK,Sports,94414.7,862
1553,2024,9,September,Autumn,North,KPK,Toys,71612.44,1402
1554,2024,9,September,Autumn,North,KPK,Books,56187.84,1610
1555,2024,9,September,Autumn,North,Gilgit-Baltistan,Electronics,146339.67,629
1556,2024,9,September,Autumn,North,Gilgit-Baltistan,Clothing,128752.03,2110
1557,2024,9,September,Autumn,North,Gilgit-Baltistan,Furniture,89521.86,264
1558,2024,9,September,Autumn,North,Gilgit-Baltistan,Food & Beverages,105890.48,3937
1559,2024,9,September,Autumn,North,Gilgit-Baltistan,Sports,86195.41,906
1560,2024,9,September,Autumn,North,Gilgit-Baltistan,Toys,83873.42,1820
1561,2024,9,September,Autumn,North,Gilgit-Baltistan,Books,60394.77,1667
1562,2024,9,September,Autumn,South,Sindh,Electronics,117352.81,472
1563,2024,9,September,Autumn,South,Sindh,Clothing,95621.09,1502
1564,2024,9,September,Autumn,South,Sindh,Furniture,72600.06,217
1565,2024,9,September,Autumn,South,Sindh,Food & Beverages,94966.05,3447
1566,2024,9,September,Autumn,South,Sindh,Sports,66272.28,615
1567,2024,9,September,Autumn,South,Sindh,Toys,64743.81,1345
1568,2024,9,September,Autumn,South,Sindh,Books,43219.6,1397
1569,2024,9,September,Autumn,South,Balochistan,Electronics,119060.81,451
1570,2024,9,September,Autumn,South,Balochistan,Clothing,107716.09,1868
1571,2024,9,September,Autumn,South,Balochistan,Furniture,84201.79,228
1572,2024,9,September,Autumn,South,Balochistan,Food & Beverages,100716.04,3869
1573,2024,9,September,Autumn,South,Balochistan,Sports,66377.43,662
1574,2024,9,September,Autumn,South,Balochistan,Toys,66390.2,1221
1575,2024,9,September,Autumn,South,Balochistan,Books,55711.21,1549
1576,2024,9,September,Autumn,East,AJK,Electronics,117196.47,463
1577,2024,9,September,Autumn,East,AJK,Clothing,90103.07,1375
1578,2024,9,September,Autumn,East,AJK,Furniture,60022.96,185
1579,2024,9,September,Autumn,East,AJK,Food & Beverages,68196.08,2570
1580,2024,9,September,Autumn,East,AJK,Sports,63790.67,668
1581,2024,9,September,Autumn,East,AJK,Toys,55293.6,1187
1582,2024,9,September,Autumn,East,AJK,Books,44992.37,1353
1583,2024,9,September,Autumn,East,Punjab,Electronics,92103.17,354
1584,2024,9,September,Autumn,East,Punjab,Clothing,82247.33,1220
1585,2024,9,September,Autumn,East,Punjab,Furniture,68047.72,219
1586,2024,9,September,Autumn,East,Punjab,Food & Beverages,64607.42,2425
1587,2024,9,September,Autumn,East,Punjab,Sports,63946.96,682
1588,2024,9,September,Autumn,East,Punjab,Toys,47444.66,940
1589,2024,9,September,Autumn,East,Punjab,Books,46186.8,1442
1590,2024,9,September,Autumn,West,Balochistan,Electronics,85016.02,362
1591,2024,9,September,Autumn,West,Balochistan,Clothing,73072.21,1200
1592,2024,9,September,Autumn,West,Balochistan,Furniture,48545.5,131
1593,2024,9,September,Autumn,West,Balochistan,Food & Beverages,64321.17,2621
1594,2024,9,September,Autumn,West,Balochistan,Sports,46681.26,501
1595,2024,9,September,Autumn,West,Balochistan,Toys,46788.52,907
1596,2024,9,September,Autumn,West,Balochistan,Books,32797.49,1061
1597,2024,9,September,Autumn,West,KPK,Electronics,98011.58,406
1598,2024,9,September,Autumn,West,KPK,Clothing,68255.6,1067
1599,2024,9,September,Autumn,West,KPK,Furniture,49186.29,149
1600,2024,9,September,Autumn,West,KPK,Food & Beverages,76208.11,3266
1601,2024,9,September,Autumn,West,KPK,Sports,53964.98,558
1602,2024,9,September,Autumn,West,KPK,Toys,42441.06,833
1603,2024,9,September,Autumn,West,KPK,Books,31227.45,989
1604,2024,9,September,Autumn,Central,Punjab,Electronics,123150.99,444
1605,2024,9,September,Autumn,Central,Punjab,Clothing,102459.06,1687
1606,2024,9,September,Autumn,Central,Punjab,Furniture,70475.43,190
1607,2024,9,September,Autumn,Central,Punjab,Food & Beverages,77389.95,3284
1608,2024,9,September,Autumn,Central,Punjab,Sports,60829.81,665
1609,2024,9,September,Autumn,Central,Punjab,Toys,59440.86,1170
1610,2024,9,September,Autumn,Central,Punjab,Books,43910.18,1277
1611,2024,9,September,Autumn,Central,Sindh,Electronics,105518.36,419
1612,2024,9,September,Autumn,Central,Sindh,Clothing,96048.09,1636
1613,2024,9,September,Autumn,Central,Sindh,Furniture,66289.57,183
1614,2024,9,September,Autumn,Central,Sindh,Food & Beverages,83888.76,3464
1615,2024,9,September,Autumn,Central,Sindh,Sports,71252.84,694
1616,2024,9,September,Autumn,Central,Sindh,Toys,59519.55,1216
1617,2024,9,September,Autumn,Central,Sindh,Books,42843.15,1184
1618,2024,10,October,Autumn,North,Punjab,Electronics,149146.33,654
1619,2024,10,October,Autumn,North,Punjab,Clothing,143070.25,2454
1620,2024,10,October,Autumn,North,Punjab,Furniture,95582.31,298
1621,2024,10,October,Autumn,North,Punjab,Food & Beverages,140652.9,5399
1622,2024,10,October,Autumn,North,Punjab,Sports,87027.74,916
1623,2024,10,October,Autumn,North,Punjab,Toys,96087.94,2039
1624,2024,10,October,Autumn,North,Punjab,Books,74866.27,2290
1625,2024,10,October,Autumn,North,KPK,Electronics,179864.1,745
1626,2024,10,October,Autumn,North,KPK,Clothing,146393.33,2415
1627,2024,10,October,Autumn,North,KPK,Furniture,118325.83,337
1628,2024,10,October,Autumn,North,KPK,Food & Beverages,122765.69,4800
1629,2024,10,October,Autumn,North,KPK,Sports,83684.33,871
1630,2024,10,October,Autumn,North,KPK,Toys,87654.37,1644
1631,2024,10,October,Autumn,North,KPK,Books,73305.12,2077
1632,2024,10,October,Autumn,North,Gilgit-Baltistan,Electronics,173383.02,733
1633,2024,10,October,Autumn,North,Gilgit-Baltistan,Clothing,154022.39,2549
1634,2024,10,October,Autumn,North,Gilgit-Baltistan,Furniture,103185.94,330
1635,2024,10,October,Autumn,North,Gilgit-Baltistan,Food & Beverages,138699.79,5965
1636,2024,10,October,Autumn,North,Gilgit-Baltistan,Sports,87938.1,808
1637,2024,10,October,Autumn,North,Gilgit-Baltistan,Toys,76223.28,1450
1638,2024,10,October,Autumn,North,Gilgit-Baltistan,Books,74989.42,2367
1639,2024,10,October,Autumn,South,Sindh,Electronics,131394.46,544
1640,2024,10,October,Autumn,South,Sindh,Clothing,110432.12,1621
1641,2024,10,October,Autumn,South,Sindh,Furniture,83337.69,262
1642,2024,10,October,Autumn,South,Sindh,Food & Beverages,100317.53,4243
1643,2024,10,October,Autumn,South,Sindh,Sports,78116.23,743
1644,2024,10,October,Autumn,South,Sindh,Toys,68114.43,1457
1645,2024,10,October,Autumn,South,Sindh,Books,57566.63,1853
1646,2024,10,October,Autumn,South,Balochistan,Electronics,148840.51,648
1647,2024,10,October,Autumn,South,Balochistan,Clothing,101217.73,1745
1648,2024,10,October,Autumn,South,Balochistan,Furniture,87132.48,280
1649,2024,10,October,Autumn,South,Balochistan,Food & Beverages,102700.04,3942
